,Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
788,Lindt & Sprungli,Excellence (US Version),2007,85.0,Switzerland,60.0,Blend,Other,127500.0
789,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",2014,70.0,U.S.A.,75.0,Blend,Hawaii,131250.0
790,Lonohana,"Haleiwa E, O'ahu, 2014",2014,75.0,U.S.A.,75.0,Blend,Hawaii,140625.0
791,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",2013,71.0,U.S.A.,60.0,Blend,Hawaii,106500.0
792,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",2013,72.0,U.S.A.,60.0,Blend,Hawaii,108000.0
793,Lonohana,"Hawaiian Crown, Kona Vanilla",2013,70.0,U.S.A.,70.0,Blend,Hawaii,122500.0
794,Love Bar,Nicaragua,2015,75.0,U.S.A.,40.0,Blend,Nicaragua,75000.0
795,Machu Picchu Trading Co.,Peru,2011,70.0,Peru,30.0,Blend,Peru,52500.0
796,Madecasse (Cinagra),Madagascar,2008,70.0,Madagascar,75.0,Trinitario,Madagascar,144375.0
797,Madecasse (Cinagra),Madagascar,2008,75.0,Madagascar,70.0,Trinitario,Madagascar,144375.0
798,Madre,Guadalcanal,2017,73.0,U.S.A.,70.0,Blend,Solomon Islands,127750.0
799,Madre,Puerto Rico,2013,70.0,U.S.A.,55.0,Blend,Puerto Rico,96250.0
800,Madre,Brazil,2013,70.0,U.S.A.,70.0,Blend,Brazil,122500.0
801,Madre,"Choobua, Kona",2013,70.0,U.S.A.,55.0,Blend,Hawaii,96250.0
802,Madre,"Xocunusco, Chiapas, Pichucalco",2013,70.0,U.S.A.,55.0,Blend,Mexico,96250.0
803,Madre,"Hamakua Coast, Kokoleka",2012,70.0,U.S.A.,65.0,Blend,Hawaii,113750.0
804,Madre,"Criollo, Hawaii",2012,70.0,U.S.A.,65.0,Criollo,Hawaii,113750.0
805,Madre,Kaua'i,2012,70.0,U.S.A.,70.0,Blend,Hawaii,122500.0
806,Madre,Dominican,2011,70.0,U.S.A.,50.0,Blend,Dominican Republic,87500.0
807,Madre,Upala,2011,70.0,U.S.A.,55.0,Blend,Costa Rica,96250.0
808,Madre,"Chiapas, Triple Cacao",2010,72.0,U.S.A.,55.0,Blend,Mexico,99000.0
809,Maglio,Africa,2008,75.0,Italy,40.0,Blend,Tanzania,75000.0
810,Maglio,Ecuador,2008,70.0,Italy,60.0,Forastero (Nacional),Ecuador,105000.0
811,Maglio,Cuba,2008,70.0,Italy,65.0,Criollo,Cuba,113750.0
812,Maglio,Santo Domingo,2008,70.0,Italy,75.0,"Blend-Forastero,Criollo",Dominican Republic,131250.0
813,Majani,Ecuador,2010,70.0,Italy,40.0,Blend,Ecuador,70000.0
814,Malagasy (Chocolaterie Robert),Sambirano 2006,2007,75.0,Madagascar,55.0,Trinitario,Madagascar,113437.50000000001
815,Malagasy (Chocolaterie Robert),Mora Mora 2006,2007,73.0,Madagascar,70.0,Trinitario,Madagascar,140525.0
816,Malmo,Chuao,2016,70.0,Sweden,60.0,Blend,Venezuela,105000.0
817,Mana,Ecuador,2015,74.0,U.S.A.,50.0,Blend,Ecuador,92500.0
818,Mana,Peru,2014,74.0,U.S.A.,50.0,Blend,Peru,92500.0
819,Mana,Venezuela,2014,74.0,U.S.A.,55.0,Blend,Venezuela,101750.0
820,Mana,Conacado,2012,74.0,U.S.A.,75.0,Blend,Dominican Republic,138750.0
821,Manifesto Cacao,Colombia,2014,70.0,Colombia,55.0,Blend,Colombia,96250.0
822,Manoa,Markham Valley,2015,72.0,U.S.A.,70.0,Blend,Papua New Guinea,126000.0
823,Manoa,Coto Brus,2015,72.0,U.S.A.,75.0,Blend,Costa Rica,135000.0
824,Manoa,"Waiahole, O'ahu",2013,72.0,U.S.A.,75.0,Blend,Hawaii,135000.0
825,Manoa,"Liberia, #174",2012,72.0,U.S.A.,65.0,Blend,Liberia,117000.0
826,Manoa,"Hamakua, Hawaiian Crown, #176",2012,72.0,U.S.A.,55.0,Blend,Hawaii,99000.0
827,Manoa,Piura,2012,72.0,U.S.A.,60.0,Blend,Peru,108000.0
828,Manoa,"Oahu, Winward, #151, Maunawili district",2012,72.0,U.S.A.,65.0,Blend,Hawaii,117000.0
829,Manufaktura Czekolady,Johe,2016,70.0,Poland,75.0,Blend,Nicaragua,131250.0
830,Manufaktura Czekolady,Peru,2016,70.0,Poland,70.0,Blend,Peru,122500.0
831,Manufaktura Czekolady,Porcelana,2014,70.0,Poland,75.0,Criollo,Venezuela,131250.0
832,Manufaktura Czekolady,Kolumbia,2014,85.0,Poland,70.0,Blend,Colombia,148750.0
833,Manufaktura Czekolady,Grand Cru Dominican Republic,2012,70.0,Poland,65.0,Blend,Dominican Republic,113750.0
834,Manufaktura Czekolady,Grand Cru Ghana,2012,70.0,Poland,70.0,Forastero,Ghana,122500.0
835,Manufaktura Czekolady,Grand Cru Ecuador,2012,70.0,Poland,65.0,Blend,Ecuador,113750.0
836,Map Chocolate,"Ben Tre, Surprise Valley",2016,75.0,U.S.A.,65.0,Trinitario,Vietnam,134062.5
837,Map Chocolate,"ROIG, 2014",2015,70.0,U.S.A.,70.0,"Criollo, Trinitario",Dominican Republic,134750.0
838,Map Chocolate,Ecuador,2015,70.0,U.S.A.,70.0,Trinitario,Ecuador,134750.0
839,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",2015,70.0,U.S.A.,55.0,Trinitario,Trinidad,105875.00000000001
840,Map Chocolate,"A case of the Xerces Blues, triple roast",2015,70.0,U.S.A.,70.0,Blend,Nicaragua,122500.0
841,Map Chocolate,Colombia,2015,75.0,U.S.A.,55.0,Blend,Colombia,103125.0
842,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",2015,72.0,U.S.A.,60.0,Blend,Tanzania,108000.0
843,Map Chocolate,Le Chocolat Chaud,2015,78.0,U.S.A.,70.0,Blend,Honduras,136500.0
844,Marana,Piura,2016,70.0,Peru,60.0,Blend,Peru,105000.0
845,Marana,Cusco,2016,70.0,Peru,55.0,Blend,Peru,96250.0
846,Marana,San Martin,2016,70.0,Peru,60.0,Blend,Peru,105000.0
847,Marigold's Finest,Cacao Nib Crunch,2016,75.0,Canada,65.0,Blend,Other,121875.0
848,Marou,"Tan Phu Dong Island, Heart of Darkness",2015,85.0,Vietnam,65.0,Trinitario,Vietnam,151937.5
849,Marou,"Dak Lak, Batch 2451",2015,70.0,Vietnam,75.0,Trinitario,Vietnam,144375.0
850,Marou,"Tan Phu Dong, Treasure Island",2013,75.0,Vietnam,70.0,Trinitario,Vietnam,144375.0
851,Marou,Ba Ria,2012,76.0,Vietnam,70.0,Trinitario,Vietnam,146300.0
852,Marou,Dong Nai,2012,72.0,Vietnam,70.0,Trinitario,Vietnam,138600.0
853,Marou,"Tien Giang, Gao Co-op",2012,70.0,Vietnam,70.0,Trinitario,Vietnam,134750.0
854,Marou,Ben Tre,2012,78.0,Vietnam,70.0,Trinitario,Vietnam,150150.0
855,Marou,Tien Giang,2012,80.0,Vietnam,60.0,Trinitario,Vietnam,132000.0
856,Marou,Lam Dong,2012,74.0,Vietnam,70.0,Trinitario,Vietnam,142450.0
857,Marsatta,Dominican Republic,2013,74.0,U.S.A.,45.0,Blend,Dominican Republic,83250.0
858,Marsatta,Dominican Republic,2013,89.0,U.S.A.,50.0,Blend,Dominican Republic,111250.0
859,Martin Mayer,Alto Beni,2016,76.0,Austria,55.0,Blend,Bolivia,104500.0
860,Martin Mayer,Pisa,2016,82.0,Austria,60.0,Blend,Haiti,123000.0
861,Martin Mayer,Tumaco,2016,74.0,Austria,65.0,Blend,Colombia,120250.0
862,Mast Brothers,Guatemala,2015,76.0,U.S.A.,60.0,Blend,Guatemala,114000.0
863,Mast Brothers,Tanzania,2015,74.0,U.S.A.,65.0,Blend,Tanzania,120250.0
864,Mast Brothers,French Laundry 20th Anniversary,2014,75.0,U.S.A.,75.0,Blend,"Peru, Belize",140625.0
865,Mast Brothers,Shake Shack,2012,73.0,U.S.A.,70.0,Blend,"Peru, Mad., Dom. Rep.",127750.0
866,Mast Brothers,Madagascar,2012,72.0,U.S.A.,50.0,Trinitario,,99000.00000000001
867,Mast Brothers,Chuao,2012,73.0,U.S.A.,55.0,Trinitario,Venezuela,110412.50000000001
868,Mast Brothers,Brooklyn Blend,2011,72.0,U.S.A.,70.0,Blend,Other,126000.0
869,Mast Brothers,"Chuao, Med. Roast",2011,76.0,U.S.A.,60.0,Trinitario,Venezuela,125400.00000000001
870,Mast Brothers,"Chuao, Dark Roast",2011,70.0,U.S.A.,60.0,Trinitario,Venezuela,115500.00000000001
871,Mast Brothers,"Chuao, Light Roast",2011,81.0,U.S.A.,55.0,Trinitario,Venezuela,122512.50000000001
872,Mast Brothers,Moho River,2011,70.0,U.S.A.,70.0,Trinitario,Belize,134750.0
873,Mast Brothers,Papua New Guinea,2011,71.0,U.S.A.,55.0,Blend,Papua New Guinea,97625.0
874,Mast Brothers,San Martin,2011,75.0,U.S.A.,60.0,Blend,Peru,112500.0
875,Mast Brothers,Conacado,2011,73.0,U.S.A.,65.0,Blend,Dominican Republic,118625.0
876,Mast Brothers,"La Red de Guanconejo, N. Highlands coop",2011,74.0,U.S.A.,75.0,Blend,Dominican Republic,138750.0
877,Mast Brothers,Patanemo,2010,81.0,U.S.A.,55.0,Criollo,Venezuela,111375.0
878,Mast Brothers,Ocumare de la Costa,2010,75.0,U.S.A.,60.0,Blend,Venezuela,112500.0
879,Mast Brothers,"Dominican Republic, Coop",2010,70.0,U.S.A.,65.0,Blend,Dominican Republic,113750.0
880,Matale,"Malekula P., 2013",2013,72.0,Australia,70.0,Trinitario,Vanuatu,138600.0
881,Matale,"Kulili P., 2013",2013,74.0,Australia,80.0,Trinitario,Papua New Guinea,162800.0
882,Matale,Blend,2013,70.0,Australia,75.0,Trinitario,"PNG, Vanuatu, Mad",144375.0
883,Maverick,Maya Mountain,2014,70.0,U.S.A.,65.0,Trinitario,Belize,125125.00000000001
884,Maverick,Elvesia,2014,70.0,U.S.A.,65.0,Blend,Dominican Republic,113750.0
885,Maverick,Tumbes,2014,82.0,U.S.A.,65.0,Criollo,Peru,133250.0
886,Mayacama,Hispaniola,2016,72.0,U.S.A.,60.0,Blend,Domincan Republic,108000.0
887,Meadowlands,Bolivia,2014,70.0,U.S.A.,50.0,Blend,Bolivia,87500.0
888,Meadowlands,Venezuela,2014,70.0,U.S.A.,55.0,Blend,Venezuela,96250.0
889,Meadowlands,Belize,2014,70.0,U.S.A.,60.0,Trinitario,Belize,115500.00000000001
890,Meadowlands,"Nicaragua, w/ inbs",2014,70.0,U.S.A.,60.0,Blend,Nicaragua,105000.0
891,Meadowlands,Dominican Republic,2014,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
892,Menakao (aka Cinagra),Madagascar,2012,80.0,Madagascar,50.0,Trinitario,Madagascar,110000.00000000001
893,Menakao (aka Cinagra),Madagascar,2012,72.0,Madagascar,50.0,Trinitario,Madagascar,99000.00000000001
894,Mesocacao,El Salvador,2015,80.0,Honduras,55.0,Blend,El Salvador,110000.0
895,Mesocacao,El Salvador,2015,70.0,Honduras,60.0,Blend,El Salvador,105000.0
896,Mesocacao,Honduras,2014,80.0,Honduras,65.0,Blend,Honduras,130000.0
897,Mesocacao,Honduras,2014,70.0,Honduras,70.0,Blend,Honduras,122500.0
898,Mesocacao,"La Tronca, Matagalpa",2014,70.0,Honduras,65.0,Blend,Nicaragua,113750.0
899,Mesocacao,"La Tronca, Matagalpa",2014,80.0,Honduras,70.0,Blend,Nicaragua,140000.0
900,Metiisto,"Fazenda Sempre Firme P., Bahia",2014,70.0,Sweden,60.0,Blend,Brazil,105000.0
901,Metiisto,Akesson Estate,2014,72.0,Sweden,70.0,Trinitario,Madagascar,138600.0
902,Metropolitan,South America,2015,70.0,Amsterdam,70.0,Trinitario,South America,134750.0
903,Michel Cluizel,Carre Grand Noir,2006,85.0,France,40.0,Blend,Other,85000.0
904,Michel Cluizel,Tamarina,2006,70.0,France,60.0,Forastero,Sao Tome,105000.0
905,Michel Cluizel,Noir Infini,2006,99.0,France,40.0,Blend,Other,99000.0
906,Middlebury,Maya Mountain,2015,80.0,U.S.A.,70.0,Trinitario,Belize,154000.0
907,Middlebury,San Juan Estate,2015,70.0,U.S.A.,70.0,Trinitario,Trinidad,134750.0
908,Middlebury,Oko Caribe,2015,75.0,U.S.A.,75.0,Blend,Dominican Republic,140625.0
909,Middlebury,"Patanemo, Epoch, Donaldo",2015,75.0,U.S.A.,75.0,Blend,Venezuela,140625.0
910,Middlebury,Kokoa Kamili,2015,75.0,U.S.A.,65.0,Blend,Tanzania,121875.0
911,Middlebury,"Matagalpa, Cacao Bisiesto",2015,70.0,U.S.A.,70.0,Blend,Nicaragua,122500.0
912,Middlebury,La Red,2013,75.0,U.S.A.,50.0,Blend,Dominican Republic,93750.0
913,Middlebury,Belize,2013,80.0,U.S.A.,65.0,Trinitario,Belize,143000.0
914,Middlebury,Alto Beni,2012,75.0,U.S.A.,40.0,Criollo,Bolivia,75000.0
915,Middlebury,"Balinese, Java",2012,70.0,U.S.A.,50.0,Criollo,Indonesia,87500.0
916,Millcreek Cacao Roasters,Ecuador,2013,70.0,U.S.A.,50.0,Forastero (Nacional),Ecuador,87500.0
917,Millcreek Cacao Roasters,Ecuador,2012,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
918,Mindo,Ecuador,2010,77.0,U.S.A.,55.0,Blend,Ecuador,105875.0
919,Minimal,"Acul-du-Nord, 2015",2016,70.0,Japan,70.0,"Criollo, Trinitario",Haiti,134750.0
920,Mission,"Fazenda Camboa, Bahia",2016,75.0,Brazil,75.0,Blend,Brazil,140625.0
921,Mission,"Bahia, Fazenda Venturosa",2015,70.0,Brazil,70.0,Forastero (Parazinho),Brazil,122500.0
922,Moho,"Toledo District, w/ nibs",2013,73.0,U.S.A.,65.0,Trinitario,Belize,130487.50000000001
923,Moho,Toledo District,2013,72.0,U.S.A.,60.0,Trinitario,Belize,118800.00000000001
924,Molucca,La Red,2015,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
925,Molucca,Indonesia,2015,70.0,U.S.A.,55.0,Blend,Indonesia,96250.0
926,Molucca,Peru,2015,70.0,U.S.A.,65.0,Blend,Peru,113750.0
927,Momotombo,Matagalpa,2011,70.0,Nicaragua,55.0,Blend,Nicaragua,96250.0
928,Momotombo,Mombacho,2011,70.0,Nicaragua,55.0,Blend,Nicaragua,96250.0
929,Momotombo,Oscuro,2011,70.0,Nicaragua,65.0,Blend,Nicaragua,113750.0
930,Monarque,Oko Caribe,2016,72.0,Canada,70.0,Blend,Dominican Republic,126000.0
931,Monsieur Truffe,Papaua New Guinea,2014,70.0,Australia,65.0,Blend,Papua New Guinea,113750.0
932,Montecristi,Manabi,2015,70.0,Ecuador,65.0,Blend,Ecuador,113750.0
933,Montecristi,Manabi,2015,85.0,Ecuador,70.0,Blend,Ecuador,148750.0
934,Muchomas (Mesocacao),Nicaragua,2015,70.0,U.S.A.,70.0,Blend,Nicaragua,122500.0
935,Muchomas (Mesocacao),Nicaragua,2015,80.0,U.S.A.,70.0,Blend,Nicaragua,140000.0
936,Mutari,"Oko Caribe, batch 1 SRB",2016,71.0,U.S.A.,55.0,Blend,Domincan Republic,97625.0
937,Mutari,"Tien Giang, batch 1 SRB",2016,80.0,U.S.A.,60.0,Trinitario,Vietnam,132000.0
938,Nahua,"Costa Rica, Oscuro",2013,70.0,Costa Rica,60.0,Blend,Costa Rica,105000.0
939,Naive,Trinidad & Tobago,2013,70.0,Lithuania,75.0,Blend,"Trinidad, Tobago",131250.0
940,Naive,"Maranon Canyon, Fortunato No. 4",2013,78.0,Lithuania,75.0,Forastero (Nacional),Peru,146250.0
941,Naive,Grenada,2012,71.0,Lithuania,50.0,Trinitario,Grenada,97625.00000000001
942,Na�ve,Nicaragua,2014,70.0,Lithuania,65.0,Criollo,Nicaragua,113750.0
943,Na�ve,Chuao,2014,75.0,Lithuania,55.0,Trinitario,Venezuela,113437.50000000001
944,Na�ve,Barinas,2014,70.0,Lithuania,60.0,Blend,Venezuela,105000.0
945,Nanea,Criollo Blend,2013,85.0,U.S.A.,70.0,Blend,Hawaii,148750.0
946,Nathan Miller,Peru,2014,72.0,U.S.A.,45.0,Blend,Peru,81000.0
947,Nathan Miller,Hispaniola,2014,70.0,U.S.A.,50.0,Blend,Dominican Republic,87500.0
948,Nathan Miller,Madagascar,2014,73.5,U.S.A.,50.0,Trinitario,Madagascar,101062.50000000001
949,Nathan Miller,Ghana,2014,70.0,U.S.A.,70.0,Forastero,Ghana,122500.0
950,Neuhaus (Callebaut),Papua New Guinea,2010,70.0,Belgium,50.0,Criollo,Papua New Guinea,87500.0
951,Neuhaus (Callebaut),Dark,2007,73.0,Belgium,20.0,Blend,Other,36500.0
952,Neuhaus (Callebaut),West Africa,2006,73.0,Belgium,40.0,Forastero,West Africa,73000.0
953,Neuhaus (Callebaut),Sao Tome,2006,75.0,Belgium,55.0,Forastero,Sao Tome,103125.0
954,Neuhaus (Callebaut),Ocumare,2006,71.0,Belgium,60.0,Criollo,Venezuela,106500.0
955,Nibble,Patanemo,2015,72.0,U.S.A.,45.0,Criollo,Venezuela,81000.0
956,Nibble,Elvesia P.,2015,72.0,U.S.A.,55.0,Trinitario,Dominican Republic,108900.00000000001
957,Nibble,"Ambanja, Sambirano Valley",2015,72.0,U.S.A.,60.0,Trinitario,Madagascar,118800.00000000001
958,Nibble,Tumbes,2015,72.0,U.S.A.,60.0,Criollo,Peru,108000.0
959,Night Owl,Peru,2013,75.0,U.S.A.,55.0,Blend,Peru,103125.0
960,Night Owl,Ecuador,2013,75.0,U.S.A.,70.0,Blend,Ecuador,131250.0
961,Noble Bean aka Jerjobo,Ghana,2014,75.0,U.S.A.,60.0,Forastero,Ghana,112500.0
962,Noble Bean aka Jerjobo,Moho Valley,2014,75.0,U.S.A.,60.0,Trinitario,Belize,123750.00000000001
963,Noble Bean aka Jerjobo,Maranon Canyon,2014,75.0,U.S.A.,65.0,Forastero (Nacional),Peru,121875.0
964,Noir d' Ebine,Venezuela,2012,70.0,U.S.A.,60.0,Blend,Venezuela,105000.0
965,Noir d' Ebine,Ecuador,2012,70.0,U.S.A.,60.0,Blend,Ecuador,105000.0
966,Nova Monda,"La Patriota, cacao Indio, purple label",2012,70.0,Nicaragua,60.0,Blend,Nicaragua,105000.0
967,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",2012,75.0,Niacragua,55.0,Blend,Nicaragua,103125.0
968,Nova Monda,"Punta Galera, cacao Nacional, gold label",2012,80.0,Nicaragua,65.0,Forastero (Nacional),Ecuador,130000.0
969,Nuance,"Ghana, 2013",2015,70.0,U.S.A.,75.0,Forastero,Ghana,131250.0
970,Nuance,"Ecuador, 2013",2015,70.0,U.S.A.,55.0,Trinitario,Ecuador,105875.00000000001
971,Nuance,"Canoabo, 2013",2015,70.0,U.S.A.,60.0,Criollo,Venezuela,105000.0
972,Nuance,"Sambirano Valley, 2012",2015,70.0,U.S.A.,70.0,Trinitario,Madagascar,134750.0
973,Nuance,La Red,2015,70.0,U.S.A.,75.0,Blend,Dominican Republic,131250.0
974,Nugali,Fazenda Leolinda,2016,70.0,Brazil,70.0,Trinitario (Scavina),Brazil,134750.0
975,Oakland Chocolate Co.,Jamaica,2010,70.0,U.S.A.,50.0,Trinitario,Jamaica,96250.00000000001
976,Obolo,Pangoa,2015,70.0,Chile,75.0,Criollo,Peru,131250.0
977,Obolo,"Pangoa, w/ nibs",2015,70.0,Chile,75.0,Criollo,Peru,131250.0
978,Ocelot,Virunga,2015,70.0,Scotland,75.0,Forastero,Congo,131250.0
979,Ocelot,Piura,2015,75.0,Scotland,80.0,Criollo,Peru,150000.0
980,Ocho,Sang Yum Coop,2016,100.0,New Zealand,55.0,Blend,Samoa,137500.0
981,Ocho,Sang Yum Coop,2016,70.0,New Zealand,70.0,Blend,Samoa,122500.0
982,Ocho,"PNG, Revolution",2014,70.0,New Zealand,60.0,Blend,Papua New Guinea,105000.0
983,Ocho,"PNG, Voodoo",2014,88.0,New Zealand,65.0,Blend,Papua New Guinea,143000.0
984,Ocho,"PNG, Nib Bar",2014,74.0,New Zealand,70.0,Blend,Papua New Guinea,129500.0
985,Ohiyo,"San Juan Estate, Gran Couva",2015,70.0,U.S.A.,55.0,Trinitario,Trinidad,105875.00000000001
986,Ohiyo,Tanzania,2015,70.0,U.S.A.,60.0,Blend,Tanzania,105000.0
987,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",2011,70.0,Germany,70.0,Criollo,Bolivia,122500.0
988,Olive and Sinclair,Dominican Republic prototype,2010,72.0,U.S.A.,60.0,Blend,Dominican Republic,108000.0
989,Olive and Sinclair,Ghana prototype,2010,72.0,U.S.A.,60.0,Forastero,Ghana,108000.0
990,Olive and Sinclair,Dark 75,2009,75.0,U.S.A.,60.0,Blend,"Ghana, Domin. Rep",112500.0
991,Olivia,Carribean-Raw,2011,76.0,Canada,40.0,Blend,Carribean,76000.0
992,Olivia,Carribean,2011,76.0,Canada,55.0,Blend,Carribean,104500.0
993,Olivia,Carribean,2011,85.0,Canada,55.0,Blend,Carribean,116875.0
994,Olivia,Carribean-Raw,2011,85.0,Canada,60.0,Blend,Carribean,127500.0
995,Omanhene,Ghana,2011,80.0,Ghana,55.0,Forastero,Ghana,110000.0
996,Omnom,"Kakao Kamili, Kilombero Valley",2016,70.0,Iceland,75.0,Trinitario,Tanzania,144375.0
997,Omnom,Papua New Guinea,2014,70.0,Iceland,60.0,Blend,Papua New Guinea,105000.0
998,organicfair,Maya Mountain,2013,74.0,Canada,55.0,Trinitario,Belize,111925.00000000001
999,organicfair,La Red,2013,72.0,Canada,55.0,Blend,Dominican Republic,99000.0
1000,organicfair,Nicaraqua,2013,72.0,Canada,55.0,Trinitario,Nicaragua,108900.00000000001
1001,organicfair,Caribe,2013,72.0,Canada,60.0,Blend,Dominican Republic,108000.0
1002,organicfair,Mindo,2013,72.0,Canada,60.0,Trinitario,Ecuador,118800.00000000001
1003,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",2014,80.0,Switzerland,65.0,Blend,Other,130000.0
1004,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",2009,70.0,Switzerland,60.0,Forastero,Congo,105000.0
1005,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",2009,75.0,Switzerland,60.0,Criollo,Peru,112500.0
1006,Orquidea,Peru,2012,72.0,Peru,60.0,Blend,Peru,108000.0
1007,Pacari,"Sierra Nevada, Tutu Iku",2016,70.0,Ecuador,80.0,Blend,Colombia,140000.0
1008,Pacari,Garaua,2014,70.0,Ecuador,65.0,Blend,Ecuador,113750.0
1009,Pacari,Cumbia,2014,70.0,Ecuador,70.0,Blend,Ecuador,122500.0
1010,Pacari,Montubia,2014,70.0,Ecuador,75.0,Blend,Ecuador,131250.0
1011,Pacari,Tangara,2014,70.0,Ecuador,80.0,Blend,Ecuador,140000.0
1012,Pacari,"Ecuador, raw",2012,85.0,Ecuador,55.0,Blend,Ecuador,116875.0
1013,Pacari,Piura,2012,70.0,Ecuador,80.0,Blend,Peru,140000.0
1014,Pacari,Nube- prototype,2011,70.0,Ecuador,70.0,Blend,Ecuador,122500.0
1015,Pacari,Los Rios,2008,72.0,Ecuador,60.0,Forastero (Arriba),Ecuador,108000.0
1016,Pacari,Raw,2008,100.0,Ecuador,40.0,Forastero (Arriba),Ecuador,100000.0
1017,Pacari,Raw,2008,70.0,Ecuador,70.0,Forastero (Arriba),Ecuador,122500.0
1018,Palette de Bine,Lachua,2016,70.0,Canada,55.0,Blend,Guatemala,96250.0
1019,Palette de Bine,Maya Mtn,2016,72.0,Canada,60.0,Trinitario,Belize,118800.00000000001
1020,Palette de Bine,"Silvestre, La Paz, Beni",2015,70.0,Canada,65.0,Blend,Bolivia,113750.0
1021,Palette de Bine,"San Juan Estate, Gran Couva",2015,70.0,Canada,65.0,Trinitario,Trinidad,125125.00000000001
1022,Palette de Bine,Kokoa Kamili,2015,72.0,Canada,70.0,Blend,Tanzania,126000.0
1023,Palette de Bine,Lam Dong,2015,72.0,Canada,75.0,Trinitario,Vietnam,148500.0
1024,Palette de Bine,"Alto Beni, Palos Blancos",2014,72.0,Canada,55.0,Blend,Bolivia,99000.0
1025,Palette de Bine,Sambirano,2014,78.0,Canada,75.0,Trinitario,Madagascar,160875.0
1026,Palette de Bine,"Camino Verde P., Balao, Guayas",2014,75.0,Canada,55.0,Blend,Ecuador,103125.0
1027,Palette de Bine,Duo- Gran Couva & Camino Verde,2014,75.0,Canada,70.0,Blend,"Trinidad, Ecuador",131250.0
1028,Palette de Bine,Gran Couva,2014,70.0,Canada,75.0,Trinitario,Trinidad,144375.0
1029,Pangea,Matasawalevu,2016,76.0,Spain,60.0,Blend,Fiji,114000.0
1030,Parliament,Kilombero Valley,2016,70.0,U.S.A.,65.0,Blend,Tanzania,113750.0
1031,Parliament,"Lachua, Q'egchi families",2015,70.0,U.S.A.,70.0,Blend,Guatemala,122500.0
1032,Parliament,Alto Beni,2014,70.0,U.S.A.,60.0,Blend,Bolivia,105000.0
1033,Parliament,Oko Caribe,2014,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
1034,Pascha,Peru,2013,70.0,Peru,55.0,Blend,Peru,96250.0
1035,Patric,Signature Blend,2011,70.0,U.S.A.,75.0,Blend,Other,131250.0
1036,Patric,Madagascar,2009,75.0,U.S.A.,80.0,Trinitario,Madagascar,165000.0
1037,Patric,"Rio Caribe, Paria Penninsula",2009,70.0,U.S.A.,70.0,Trinitario,Venezuela,134750.0
1038,Patric,Madagascar,2007,70.0,U.S.A.,80.0,Trinitario,Madagascar,154000.0
1039,Paul Young,"Madagascar, w/ shell",2014,73.0,U.K.,45.0,Trinitario,Madagascar,90337.50000000001
1040,Peppalo,Dominican Republic,2015,82.0,U.S.A.,60.0,Blend,Dominican Republic,123000.0
1041,Pierre Marcolini,"Haut Penja, w/ nibs",2015,70.0,Belgium,65.0,Forastero,Cameroon,113750.0
1042,Pierre Marcolini,Chuao,2010,75.0,Belgium,60.0,Criollo,Venezuela,112500.0
1043,Pierre Marcolini,Trinite,2010,75.0,Belgium,65.0,Trinitario,Trinidad,134062.5
1044,Pierre Marcolini,"Baracoa, Cuba",2010,78.0,Belgium,75.0,"Criollo, Forastero",Cuba,146250.0
1045,Pierre Marcolini,"Peru, Las Pampas P.",2010,85.0,Belgium,60.0,Criollo,Peru,127500.0
1046,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",2009,72.0,Belgium,60.0,Forastero,Brazil,108000.0
1047,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",2009,72.0,Belgium,60.0,Criollo,Mexico,108000.0
1048,Pierre Marcolini,Cabosse,2007,70.0,Belgium,80.0,Blend,"Venezuela, Java",140000.0
1049,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",2007,72.0,Belgium,75.0,Forastero (Nacional),Ecuador,135000.0
1050,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",2007,72.0,Belgium,80.0,Trinitario,Madagascar,158400.0
1051,Pierre Marcolini,Fleur de Cacao,2007,85.0,Belgium,70.0,Blend,Venezuela/ Ghana,148750.0
1052,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",2006,72.0,Belgium,80.0,Criollo,Mexico,144000.0
1053,Pierre Marcolini,"Kendem Lembu, Java",2006,72.0,Belgium,60.0,Criollo,Indonesia,108000.0
